ProgramName|ageLimit|ProgramDescription|programCategory|timeStart|timeEnd|duration|Date
Detektyw Monk|7|Monk zajmuje się sprawą śmierci Josepha Moody'ego, starszego mężczyzny, który umarł wskutek upadku ze schodów. Gdy detektyw dowiaduje się, że dom ofiary jest na sprzedaż, postanawia go kupić.|Serial kryminalny|17:00|18:00|0|2016-07-07
Bananowy doktor|7|Hank zdobywa nowe informacje o śmierci Borisa. Evan nadal zmaga się z problemami związanymi z otrzymanym przez HankMed żądaniem zaprzestania praktyk.|Serial komediowy|18:00|19:00|0|2016-07-07
Arrow|7||Serial sensacyjny|19:00|20:00|60|2016-07-07
Mentalista|12|Świadek koronny w procesie przeciwko mafii oraz jego dziewczyna, Patrice, zostają zastrzeleni w hotelu. Patrick Jane jest przekonany, że mordercy nie chodziło o mężczyznę, tylko o Patrice.|Serial kryminalny|20:00|21:00|40|2016-07-07
Podmieniony Mikołaj|0||0|21:00|23:00|0|2016-07-07
Drugi świąteczny pocałunek|0||0|23:00|1:00|0|2016-07-07
Gwiazdka z eks|0|Z powodu zamieci śnieżnej Noelle musi spędzić święta Bożego Narodzenia w towarzystwie byłego męża.|Film obyczajowy|1:00|3:00|90|2016-07-07
J.A.G. - Wojskowe Biuro Śledcze|7|W życiu Jennifer Coates nieoczekiwanie pojawia się znajomy z czasów, gdy zdarzało jej się wchodzić w konflikt z prawem. Bud zajmuje się sprawą pilota, który uczył ojca latać samolotem F-18.|Serial sensacyjny|3:00|4:00|41|2016-07-07
Arrow|7||Serial sensacyjny|4:00|5:00|60|2016-07-07
Bananowy doktor|7|Hank zdobywa nowe informacje o śmierci Borisa. Evan nadal zmaga się z problemami związanymi z otrzymanym przez HankMed żądaniem zaprzestania praktyk.|Serial komediowy|5:00|0|0|2016-07-07
Destrukcyjne żywioły|0|Wypadek sterowca Hindenburg pozostaje w pamięci jako jedna z najbardziej szokujących katastrof w historii lotnictwa. Twórcy serialu wyjaśniają przyczyny tej tragedii.|Serial dokumentalny|5:35|0|0|2016-07-07
Planeta Europa i reszta świata|0|Przylądek Krzyża - Cape Cross, w Namibii to siedlisko różnych gatunków stworzeń. Żyją tam takie zwierzęta jak słonie i flamingi.|Serial dokumentalny|6:00|6:50|0|2016-07-03
Planeta Europa i reszta świata|0|Wizyta w zimnych lasach deszczowych Nowej Zelandii i spotkanie z jej niezwykłymi mieszkańcami.|Serial dokumentalny|6:50|7:45|0|2016-07-03
Pomocne psy|0|Psy i opiekunowie przybywają do jednej z najlepszych psich akademii szkoleniowych. Opiekunowie zostają ostrzeżeni, by nie przywiązywać się do psów, bo nie wszystkim uda się przejść szkolenie.|Serial dokumentalny|7:45|0|0|2016-07-03
Pomocne psy|0|W odcinku szczegóły narkotykowego szkolenia psów. Zespół wyrusza poza granice akademii, aby sprawdzić nabyte umiejętności w praktyce.|Serial dokumentalny|8:10|8:35|0|2016-07-03
Pomocne psy|0|Szkolenie przebiega w centrum handlowym. Wygląda na to że przyjacielski labrador Seana, Bruno, nie potrafi wytrzymać napięcia zadania, ale Sean nie traci nadziei.|Serial dokumentalny|8:35|9:00|0|2016-07-03
Pomocne psy|0|W środku szkolenia trenerzy postanawiają przetestować umiejętności zespołu podczas prawdziwej misji w klubie nocnym. Będzie to sprawdzian zarówno dla psów jak i opiekunów.|Serial dokumentalny|9:00|9:25|0|2016-07-03
Pomocne psy|0|Na kilka dni przed finałowymi ocenami zespół jedzie na lotnisko. Dla psów to zetknięcie z nowym środowiskiem, ale jego opanowanie jest bardzo ważne i stanowi istotny element ukończenia kursu.|Serial dokumentalny|9:25|9:50|0|2016-07-03
Pomocne psy|0|Ocena finałowa. Trzytygodniowy okres intensywnego szkolenia dobiega końca i napięcie sięga zenitu.|Serial dokumentalny|9:50|10:15|0|2016-07-03
Planeta Europa|0|Twórcą serialu o wyjątkowych walorach wizualnych jest wielokrotnie nagradzany reżyser Kurt Mündl. Widzowie zobaczą jedne z najbardziej spektakularnych środowisk naturalnych Europy.|Serial dokumentalny|10:15|11:05|0|2016-07-03
Pogotowie ratunkowe dla zwierząt|0|Zwierzęta często padają ofiarą zaniedbań i okrucieństwa. W różnych rejonach Wielkiej Brytanii funkcjonują jednostki ratownicze, których zadaniem jest pomoc zagrożonym gatunkom i porzuconym zwierzętom.|Serial dokumentalny|11:05|11:50|0|2016-07-03
Dublińskie zoo|0|Brendan wyrusza do lasów tropikalnych na Borneo w poszukiwaniu dzikich orangutanów. W zoo dochodzi do dramatu, kiedy samica nosorożca, Ashanti, pierwszy raz wychodzi z dzieckiem na zewnątrz.|Serial dokumentalny|11:50|12:15|0|2016-07-03
Dublińskie zoo|0|Pracownicy ogrodu w napięciu obserwują, jak pingwin Humboldta, wychowany przez nich od pisklęcia, dołącza do reszty pingwiniego stada w zoo.|Serial dokumentalny|12:15|12:40|0|2016-07-03
Dublińskie zoo|0|Najnowszy nabytek zoo to dwa okazy rzadkich, egzotycznych I zagrożonych wyginięciem zwierząt z gatunku okapi, określanego też jako leśna żyrafa.|Serial dokumentalny|12:40|13:05|0|2016-07-03
Dublińskie zoo|0|Pracownicy zoo dokładają starań, aby znaleźć przyczynę kaszlu orangutana o imieniu Leoni.|Serial dokumentalny|13:05|13:30|0|2016-07-03
Holenderskie mokradła|0|Nadejściu jesieni towarzyszy spektakl jeleniego rykowiska, a z nadejściem mrozu i śniegu życie niemal zamiera.|Serial dokumentalny|13:30|14:20|0|2016-07-03
Maleństwa w zoo|0|W zoo trwa dzień obfity w wydarzenia. Na świat przychodzi kolejna żyrafka, podczas kiedy inna młoda żyrafa po raz pierwszy wychodzi na spacer po padoku.|Serial dokumentalny|14:20|14:45|0|2016-07-03
Maleństwa w zoo|0|Podczas, kiedy jeden z azjatyckich słoni obchodzi urodziny, drugiego czeka nagła wizyta u dentysty. Ponadto z Ameryki Południowej nadchodzi niespodziewana przesyłka.|Serial dokumentalny|14:45|15:15|0|2016-07-03
Podwodny raj|7|Przy południowo-wschodnich wybrzeżach Papui-Nowej Gwinei, w wodach Morza Koralowego tętni podwodne życie. Rafy koralowe stworzyły dom dla tysięcy gatunków ryb.|Serial dokumentalny|15:15|15:40|0|2016-07-03
Podwodny raj|7|Leżąca u wybrzeży Australii Wielka Rafa Koralowa należy do największych na świecie struktur stworzonych przez żywe organizmy. Wśród jej mieszkańców są rozgwiazdy oraz gigantyczne ślimaki morskie.|Serial dokumentalny|15:40|16:10|0|2016-07-03
Ekspedycja Birma|0|Ekipa próbuje ustalić, jakie gatunki zamieszkują góry. Aby uzyskać materiał filmowy na temat zwierząt trudnych do uchwycenia, na terenach górskich zostają umieszczone zdalnie sterowane kamery.|Serial dokumentalny|16:10|17:05|0|2016-07-03
Anatomia gigantów natury|0|Zespół wyrusza do Australii by poddać anatomicznym oględzinom zwierzę-symbol tego kraju - kangura. Odkryją przy tym niezwykłe fakty dotyczące narządów rozrodczych tego zwierzęcia.|Serial dokumentalny|17:05|18:00|0|2016-07-03
Muzeum pełne tajemnic|0|Don zbada zabezpieczoną ludzką tkankę, która znalazła się w centrum politycznego skandalu w USA, potężną czaszkę ludojada i meteoryt, który był częścią nieprawdopodobnego napadu.|Serial dokumentalny|18:00|18:50|0|2016-07-03
Superszpiedzy|0|Żarliwy protestant, Francis Walsingham, stał się jednym z największych w historii superszpiegów i niezastąpionym sługą królowej Elżbiety I.|Serial dokumentalny|18:50|19:35|0|2016-07-03
Tajemnice średniowiecznych morderstw|0|Dokument wnikliwie analizuje kulisy brutalnego zamachu na Edwarda II i udowadnia, że seks i polityczne skandale nie są współczesnym wymysłem.|Serial dokumentalny|19:35|20:25|0|2016-07-03
Ze wschodu na zachód: podróże ze środka ziemi|12|Historia narodzin i rozkwitu cywilizacji na Bliskim Wschodzie od starożytności, po czasy nowożytne i ogromnego wpływu tego regionu na Zachód.|Serial dokumentalny|20:25|21:25|0|2016-07-03
Muzeum pełne tajemnic|0|Kajdanki, które niegdyś krępowały ręce bankowego rabusia, sukienka noszona przez bywalczynię salonów, która popełniła szokujące przestępstwo i skórzana torba użyta w legendarnej ucieczce z więzienia.|Serial dokumentalny|21:25|22:10|0|2016-07-03
Historia wynalezienia lekarstw|0|Dr Michael Mosley śledzi historię odkrycia morfiny na początku XIX wieku, co dało początek serii przełomowych odkryć naukowych na przestrzeni 200 lat.|Serial dokumentalny|22:10|23:05|0|2016-07-03
Długi cień historii|0|I wojna światowa zburzyła stare imperia, które władały Europą przez stulecia. David Reynolds wyrusza do Czech i Francji, aby zbadać drastyczne zmiany na mapie Europy Środkowej w 1919 roku.|Serial dokumentalny|23:05|0:00|0|2016-07-03
Miłość do Adolfa Hitlera|0|Dokument opowiada o romansie, który zakończył się podwójnym samobójstwem w bunkrze. W filmie wykorzystano prywatne archiwa filmowe Ewy Braun oraz zdjęcia zrobione przez fotografa, Heinricha Hoffmanna.|Film dokumentalny|0:00|0:55|72|2016-07-03
Śmierć Stalina - koniec epoki|0||Serial dokumentalny|0:55|1:40|0|2016-07-03
Muzeum pełne tajemnic|0|Kajdanki, które niegdyś krępowały ręce bankowego rabusia, sukienka noszona przez bywalczynię salonów, która popełniła szokujące przestępstwo i skórzana torba użyta w legendarnej ucieczce z więzienia.|Serial dokumentalny|1:40|2:25|0|2016-07-03
Tunele I wojny światowej|0|Serial przedstawia widzom, jak wykształciła się i ewoluowała tunelowa strategia. Jak doskonalili ją Brytyjczycy i Francuzi, a także jak Włosi i Austriacy przekształcili ją w górską taktykę wojenną.|Serial dokumentalny|2:25|3:10|0|2016-07-03
Tunele I wojny światowej|0|Col di Lana to niewielka góra, która zyskała przydomek 'Wzgórze Krwi'. Tutaj, Włosi wydrążyli tunel pod linią austriackiej obrony i wysadzili w powietrze szczyt, zabijając 200 żołnierzy.|Serial dokumentalny|3:10|4:00|0|2016-07-03
Historia wynalezienia lekarstw|0|Dr Michael Mosley śledzi historię odkrycia morfiny na początku XIX wieku, co dało początek serii przełomowych odkryć naukowych na przestrzeni 200 lat.|Serial dokumentalny|4:00|5:00|0|2016-07-03
Elżbietańskie wojny szpiegów|0|Niesamowita historia udaremnienia zamachu na życie królowej Elżbiety I dzięki pionierskiej, tajnej akcji przeprowadzonej w ciągu ośmiu tygodni przez najznakomitszego angielskiego szpiega w 1586 roku.|Film dokumentalny|5:00|0|0|2016-07-03
Dublińskie zoo|0|Od diagnozy nieszczelności w sercu małej sumatrzańskiej tygrysicy upłynęło kilka tygodni. Od tego czasu poddawana jest fizjoterapii, mającej pomóc we właściwym rozwoju klatki piersiowej.|Serial dokumentalny|6:00|6:30|0|2016-07-06
Wodne skarby Chorwacji|0|W serialu widzowie zobaczą jedne z najpiękniejszych rezerwatów przyrody w Chorwacji. Każdy odcinek opowiada osobną historię innych skarbów, których wspólnym mianownikiem jest ich wodne pochodzenie.|Serial dokumentalny|6:30|7:25|0|2016-07-06
Planeta Europa i reszta świata|0|Niedźwiedzie, gnu i rzadkie gatunki ptaków mieszkają i polują w rozległych lasach urokliwej, skutej lodem tundry. Dokument przedstawia piękno flory Skandynawii.|Serial dokumentalny|7:25|0|0|2016-07-06
Pomocne psy|0|Psy i opiekunowie przybywają do jednej z najlepszych psich akademii szkoleniowych. Opiekunowie zostają ostrzeżeni, by nie przywiązywać się do psów, bo nie wszystkim uda się przejść szkolenie.|Serial dokumentalny|8:20|8:45|0|2016-07-06
Pomocne psy|0|W odcinku szczegóły narkotykowego szkolenia psów. Zespół wyrusza poza granice akademii, aby sprawdzić nabyte umiejętności w praktyce.|Serial dokumentalny|8:45|9:10|0|2016-07-06
Pogotowie ratunkowe dla zwierząt|0|Zwierzęta często padają ofiarą zaniedbań i okrucieństwa. W różnych rejonach Wielkiej Brytanii funkcjonują jednostki ratownicze, których zadaniem jest pomoc zagrożonym gatunkom i porzuconym zwierzętom.|Serial dokumentalny|9:10|10:00|0|2016-07-06
Wodne skarby Chorwacji|0|W serialu widzowie zobaczą jedne z najpiękniejszych rezerwatów przyrody w Chorwacji. Każdy odcinek opowiada osobną historię innych skarbów, których wspólnym mianownikiem jest ich wodne pochodzenie.|Serial dokumentalny|10:00|10:55|0|2016-07-06
Maleństwa w zoo|0|Maluchy różnych gatunków zwierząt przychodzą na świat w zoo; od młodego jawajskiego lamparta, Pelangi, po najmłodsze pociechy czarnego nosorożca.|Serial dokumentalny|10:55|11:20|0|2016-07-06
Maleństwa w zoo|0|Spotkania z kilkoma tysiącami zwierząt zamieszkujących w dwóch berlińskich ogrodach zoologicznych, od świętujących urodziny okapi z Ameryki Środkowej po australijskie emu po raz pierwszy na wybiegu.|Serial dokumentalny|11:20|11:50|0|2016-07-06
Planeta Europa i reszta świata|0|Niedźwiedzie, gnu i rzadkie gatunki ptaków mieszkają i polują w rozległych lasach urokliwej, skutej lodem tundry. Dokument przedstawia piękno flory Skandynawii.|Serial dokumentalny|11:50|12:45|0|2016-07-06
Dublińskie zoo|0|Na wysepce czerwonych lemurów kryziastych i makaków czubatych dookoła słychać tupot małych stop - na świat przyszły młode.|Serial dokumentalny|12:45|13:10|0|2016-07-06
Dublińskie zoo|0|Po napełniającej smutkiem pracowników zoo śmierci Tamu, czteromiesięcznego żyrafiątka, załoga ucieszona jest wieścią, że mama Tamu, żyrafa Maeve, urodziła kolejną żyrafkę.|Serial dokumentalny|13:10|13:35|0|2016-07-06
Pomocne psy|0|Szkolenie przebiega w centrum handlowym. Wygląda na to że przyjacielski labrador Seana, Bruno, nie potrafi wytrzymać napięcia zadania, ale Sean nie traci nadziei.|Serial dokumentalny|13:35|14:00|0|2016-07-06
Pomocne psy|0|W środku szkolenia trenerzy postanawiają przetestować umiejętności zespołu podczas prawdziwej misji w klubie nocnym. Będzie to sprawdzian zarówno dla psów jak i opiekunów.|Serial dokumentalny|14:00|14:25|0|2016-07-06
Pogotowie ratunkowe dla zwierząt|0|Zwierzęta często padają ofiarą zaniedbań i okrucieństwa. W różnych rejonach Wielkiej Brytanii funkcjonują jednostki ratownicze, których zadaniem jest pomoc zagrożonym gatunkom i porzuconym zwierzętom.|Serial dokumentalny|14:25|15:15|0|2016-07-06
Wodne skarby Chorwacji|0|W serialu widzowie zobaczą jedne z najpiękniejszych rezerwatów przyrody w Chorwacji. Każdy odcinek opowiada osobną historię innych skarbów, których wspólnym mianownikiem jest ich wodne pochodzenie.|Serial dokumentalny|15:15|16:10|0|2016-07-06
Dziki instynkt|0|Wspaniała podróż do Afryki, gdzie ponad sześć milionów lat temu żył wspólny przodek ludzi i szympansów. Podczas tej wyprawy widzowie zobaczą także oryksy i gerezy w ich naturalnym siedlisku.|Serial dokumentalny|16:10|17:05|0|2016-07-06
Podwodny raj|7|U zachodnich wybrzeży Australii znajduje się rafa Ningaloo, znana jako tereny łowieckie rekinów wielorybich. Koralowce tworzą tu środowisko życia dla małych i dużych stworzeń.|Serial dokumentalny|17:05|17:30|0|2016-07-06
Podwodny raj|7|Georgia Południowa jest ostoją wielu gatunków zwierząt. Dzięki programowi ochrony środowiska rozwinęły się tam populacje słoni morskich, pingwinów i albatrosów.|Serial dokumentalny|17:30|18:00|0|2016-07-06
Zaginiony świat Aleksandra Wielkiego|0|Australijski reporter David Adams przemierza liczący dwa i pół tysiąca kilometrów szlak, wiodący wzdłuż azjatyckiej rzeki Amu-daria, w starożytności nazywanej Oksusem, śladami Aleksandra Wielkiego.|Serial dokumentalny|18:00|18:50|0|2016-07-06
Zakazana historia|0|Jamie wyrusza do Petry, niegdysiejszej stolicy zamożnego imperium Nabatejczyków. Spotyka się tam ze jordańskim archeologiem, który przybliży widzom historię niezwykłego, starożytnego miasta.|Serial dokumentalny|18:50|19:40|0|2016-07-06
Superszpiedzy|0|Żarliwy protestant, Francis Walsingham, stał się jednym z największych w historii superszpiegów i niezastąpionym sługą królowej Elżbiety I.|Serial dokumentalny|19:40|20:25|0|2016-07-06
Dawni wojownicy operacji specjalnych|0|Odcinek poświęcony japońskim ninja wyjaśnia, jak ci wojownicy wyszkoleni w sztukach walki stali się tajną siłą najsilniejszego japońskiego szoguna.|Serial dokumentalny|20:25|21:20|0|2016-07-06
Tajemnice średniowiecznych morderstw|0|Juan Borgia był synem papieża Aleksandra VI. Za życia miał tak wielu wrogów, że po śmierci syna pogrążony w żałobie papież mógł przebierać w podejrzanych o morderstwo.|Serial dokumentalny|21:20|22:10|0|2016-07-06
Wojna secesyjna|0|Trzyczęściowy serial opowiadający o mało znanych aspektach wojny secesyjnej w Ameryce z trzech różnych perspektyw - Unionistów, Konfederatów i milionów zniewolonych ludzi walczących o wolność.|Serial dokumentalny|22:10|23:05|0|2016-07-06
Zakazana historia|0|Jamie wyrusza do Petry, niegdysiejszej stolicy zamożnego imperium Nabatejczyków. Spotyka się tam ze jordańskim archeologiem, który przybliży widzom historię niezwykłego, starożytnego miasta.|Serial dokumentalny|23:05|23:50|0|2016-07-06
Zaginiony świat Aleksandra Wielkiego|0|Australijski reporter David Adams przemierza liczący dwa i pół tysiąca kilometrów szlak, wiodący wzdłuż azjatyckiej rzeki Amu-daria, w starożytności nazywanej Oksusem, śladami Aleksandra Wielkiego.|Serial dokumentalny|23:50|0:40|0|2016-07-06
Muzeum pełne tajemnic|0|Don obejrzy drewniany detonator używany podczas napadu kolejowego, kamerę wideo która uchwyciła przedziwny fenomen oraz potężną czaszkę legendarnej bestii, która ponoć terroryzowała morskie akweny.|Serial dokumentalny|0:40|1:25|0|2016-07-06
Wojna secesyjna|0|Trzyczęściowy serial opowiadający o mało znanych aspektach wojny secesyjnej w Ameryce z trzech różnych perspektyw - Unionistów, Konfederatów i milionów zniewolonych ludzi walczących o wolność.|Serial dokumentalny|1:25|2:20|0|2016-07-06
Wyprawy w czasie|0|Przyglądając się prowadzonym wykopaliskom archeologicznym od paleolitu po czasy nowożytne serial odsłania tajemnice długiej i bogatej historii Wielkiej Brytanii.|Serial dokumentalny|2:20|3:10|0|2016-07-06
Zakazana historia|0|Jamie wyrusza do Petry, niegdysiejszej stolicy zamożnego imperium Nabatejczyków. Spotyka się tam ze jordańskim archeologiem, który przybliży widzom historię niezwykłego, starożytnego miasta.|Serial dokumentalny|3:10|3:55|0|2016-07-06
Muzeum pełne tajemnic|0|Analiza zlepka zakonserwowanych morskich stworzeń, który może stać się kluczem do wyjaśnienia tajemnicy mającej związek z Alfredem Hitchcockiem.|Serial dokumentalny|3:55|4:45|0|2016-07-06
Zaginiony świat Aleksandra Wielkiego|0|Australijski reporter David Adams przemierza liczący dwa i pół tysiąca kilometrów szlak, wiodący wzdłuż azjatyckiej rzeki Amu-daria, w starożytności nazywanej Oksusem, śladami Aleksandra Wielkiego.|Serial dokumentalny|4:45|5:35|0|2016-07-06
Dublińskie zoo|0|Żyrafa Jenny ma problematyczną narośl na kopytach. Personel zoo musi ją szybko zoperować. Podczas zabiegu dochodzi do komplikacji - okazuje się, że Jenny źle reaguje na narkozę.|Serial dokumentalny|6:00|6:35|0|2016-07-04
Planeta Europa i reszta świata|0|Lodowce Antarktydy to miejsca, które na swój dom wybrała populacja pingwinów, foki i wieloryby. Mieszka tam również wiele gatunków morskich ptaków.|Serial dokumentalny|6:35|7:30|0|2016-07-04
Planeta Europa|0|Twórcą serialu o wyjątkowych walorach wizualnych jest wielokrotnie nagradzany reżyser Kurt Mündl. Widzowie zobaczą jedne z najbardziej spektakularnych środowisk naturalnych Europy.|Serial dokumentalny|7:30|0|0|2016-07-04
Pomocne psy|0|Podczas powrotnego rejsu z Europy na pokładzie promu dochodzi do kłótni. Opiekunowie po długim rozstaniu ponownie złączą się ze swoimi psami.|Serial dokumentalny|8:20|8:50|0|2016-07-04
Pomocne psy|0|Dalszy ciąg szkolenia w niebezpiecznym środowisku. Tym razem w programie nauka wycofywania się z psami na bezpieczne pozycje podczas ostrzału.|Serial dokumentalny|8:50|9:20|0|2016-07-04
