ProgramName|ageLimit|ProgramDescription|programCategory|timeStart|timeEnd|duration|Date
Pogoda|0|Codzienny serwis informacyjny z prognozą pogody.|Pogoda|22:40|22:45|2|2016-07-05
Echa dnia|12||0|22:45|23:10|0|2016-07-05
Pogoda|0|Codzienny serwis informacyjny z prognozą pogody.|Pogoda|23:10|23:15|2|2016-07-05
Telekurier|12|Program zgłębia tematy niechętnie ujawniane, takie jak korupcja, łamanie prawa, przyzwolenie na przemoc. Promuje pozytywne postawy ludzkie - walkę z patologią oraz pomoc drugiemu człowiekowi.|Cykl reportaży|23:15|23:45|23|2016-07-05
Wycinanki pana N.|0|Tematem filmu jest szeroko rozumiana cenzura, a narratorem i przewodnikiem jest nieistniejący pan N. - ograniczony, choć niepozbawiony poczucia humoru dygnitarz i cenzor.|Film dokumentalny|23:45|0:55|55|2016-07-05
Książki pod specjalnym nadzorem|7||0|0:55|1:25|0|2016-07-05
Kultowe rozmowy|12|Gośćmi programu są niezwykle wartościowi ludzie, których myśli i refleksje warte są upublicznienia. Których przeżycia warto poznać.|Rozmowa|1:25|2:00|23|2016-07-05
Dziennik regionów|0||0|2:00|2:20|0|2016-07-05
Pogoda|0|Codzienny serwis informacyjny z prognozą pogody.|Pogoda|2:20|2:25|2|2016-07-05
Echa dnia|12||0|2:25|2:45|0|2016-07-05
Pogoda|0|Codzienny serwis informacyjny z prognozą pogody.|Pogoda|2:45|2:55|2|2016-07-05
Telekurier|12|Program zgłębia tematy niechętnie ujawniane, takie jak korupcja, łamanie prawa, przyzwolenie na przemoc. Promuje pozytywne postawy ludzkie - walkę z patologią oraz pomoc drugiemu człowiekowi.|Cykl reportaży|2:55|3:25|23|2016-07-05
Wycinanki pana N.|0|Tematem filmu jest szeroko rozumiana cenzura, a narratorem i przewodnikiem jest nieistniejący pan N. - ograniczony, choć niepozbawiony poczucia humoru dygnitarz i cenzor.|Film dokumentalny|3:25|4:40|55|2016-07-05
